mssv,namsinh,gioitinh,dtbhk_1,dtbhk_2,dtbhk_3,dtbhk_4,dtbhk_5,dtbhk_6,dtbhk_7,dtbhk_8
C6CA2B25XPvAibaEXe85v8rw3dwROiVwRqi1yEb6,2001,1,7.5,7.5,7.5,8.57,7.5,7.5,8.57,8.35
C6D02B52XPvAibaEXe9vxrzlowp+zDnv/cxNfNEL,1998,1,7.4,7.4,7.4,7.4,7.4,8.03,8.24,8.03
C6D60DF5XPvAibaEXe+g4B5cywZjwUOIySK7EBfD,2000,1,4.81,4.81,4.81,8.41,8.41,7.21,7.21,7.45
C6D6613CXPvAibaEXe/Slb+QOkcsVrW2Yz4zeCIx,1998,1,8.74,6.55,6.55,7.21,6.55,7.87,8.52,5.68
C6D87955XPvAibaEXe8ooYk4mkUGmC0EOMKX8NpL,1994,1,7.09,5.9,7.09,5.9,5.9,7.09,7.09,8.27
C6DAE18DXPvAibaEXe9Wonradwt/od2FmnwtshQF,2000,1,8.9,7.79,6.67,6.9,7.79,7.34,7.12,6.45
C6DF151CXPvAibaEXe+q0E3QguGBpVPv3faH8S/X,2000,1,8.36,6.27,6.27,7.32,6.27,8.36,7.32,7.74
C6E51543XPvAibaEXe+ROAqc8OE8mGge+zBlRoo5,1998,1,7.49,8.55,8.55,7.49,7.49,7.91,7.49,8.55
C6E5C420XPvAibaEXe8FGyuwtFnKnLrgOMYcAXAq,1998,1,6.54,5.45,6.54,7.63,7.63,6.54,7.63,6.54
C6E7B413XPvAibaEXe+cHzUfz4Xujr48SbTdqxrQ,1998,1,7.61,7.61,7.61,8.7,7.61,8.48,8.7,6.96
C6E9AE90XPvAibaEXe+U9ZkhoRAmysMrkZGDZ9mO,1998,1,8.33,7.29,7.29,7.91,7.7,7.5,8.12,7.7
C6EAD9D3XPvAibaEXe/ymdOQ2mCWJC0NxC+wR0tg,1998,1,9.99,8.88,8.88,9.11,9.11,8.66,8.44,9.33
C6EDEB33XPvAibaEXe+NMGfsRlFbFZPI1FUPfNie,1998,1,7.54,7.54,8.62,7.54,6.47,6.9,7.54,7.76
C6F46501XPvAibaEXe+W0wzzSkKF2mLF4C3u0lkW,2000,1,8.56,7.49,7.28,8.13,8.35,8.35,7.92,8.56
C6F7FB32XPvAibaEXe+NlBH3sQF3E/LJCYql1QkH,1998,1,7.23,6.2,7.23,6.2,7.23,7.23,7.23,8.26
C6FBD7C8XPvAibaEXe/KGOYNCaEaWevv6tAqytMz,1996,1,8.63,7.56,7.56,6.48,7.56,7.56,6.48,9.71
C6FCA00EXPvAibaEXe89Arovz2AsdsUdPo/b+fgw,1998,1,7.63,7.63,7.63,7.63,8.72,8.07,8.29,8.07
C6FCA5B1XPvAibaEXe/UmsX+Yo/cn2w6SSBd4IqG,2001,1,8.56,7.49,7.49,8.56,7.49,7.49,8.56,8.13
C706FB46XPvAibaEXe+A+6mRsShfH3c5hrX6pj/i,1997,0,7.41,8.47,7.41,8.47,7.41,8.47,8.47,8.47
C7090CEFXPvAibaEXe+MN8lfqqsx6cKU74JWYP7t,1998,1,9.6,8.53,8.53,8.53,8.53,8.32,8.32,9.39
C71E9357XPvAibaEXe+TUHAdEwrOx/TLDyP4hbS3,2000,1,6.79,6.79,4.53,6.79,6.79,7.92,7.92,6.79
C71EF78FXPvAibaEXe/lBuSevkVg4F3DFmrbB5xf,1998,1,8.75,8.75,7.66,7.22,8.75,8.75,7.66,7.88
C71F9637XPvAibaEXe9PDEhlfOA/z//49k7K66lo,1997,1,5.52,6.62,7.73,6.62,8.83,7.73,8.83,7.73
C7207E5DXPvAibaEXe9E+yOJSz6HoX6Mqdbyua6x,1997,1,7.93,6.61,5.29,5.29,6.61,3.97,2.64,6.61
C726C6ACXPvAibaEXe/eCkq6I30ZSllYtg3dkuEY,1997,1,7.93,5.67,7.93,7.93,7.93,7.93,7.93,9.06
C72A3EA5XPvAibaEXe+oY4a6JBxVODEKn7n4spKd,1998,1,8.63,8.63,8.63,8.41,8.41,9.06,8.63,7.77
C733BB30XPvAibaEXe/Q6C3BndaQUA/IHbz+avRv,1997,1,8.42,6.32,8.42,7.37,7.37,7.37,7.37,7.37
C737E939XPvAibaEXe95ZLbYjhH5ZfsFY7feoNb0,1998,1,6.48,4.32,7.57,6.48,6.48,7.57,6.92,7.13
C739394CXPvAibaEXe8qxKHWIxudAI/RylRsnAja,2001,1,8.63,8.63,7.55,7.55,8.63,7.55,7.55,7.76
C7398C3BXPvAibaEXe8caHEFy7zXtWJOH8BRVCeJ,1998,1,5.95,6.94,6.94,6.34,4.96,5.95,5.75,6.14
C746AD35XPvAibaEXe/S5mChdnrLm2q3zEsvbew7,1996,1,7.27,4.36,8.72,4.36,4.36,4.36,4.36,4.36
C7547133XPvAibaEXe+ccR/iEG5CIphI18SAuG0Z,1998,1,7.6,5.43,5.43,5.86,6.08,6.95,6.3,5.64
C75EC022XPvAibaEXe9exxmVkEmOjZd1CW/0SRA0,1999,1,7.39,7.39,7.39,7.39,8.45,7.39,8.45,8.45
C76005A8XPvAibaEXe/X/wixypGyAg54ZpujWGey,1995,1,5.63,6.76,7.89,4.51,6.76,7.89,6.76,6.76
C764A6CEXPvAibaEXe+9tOqtJ+TlMmG278zpkKP6,1999,0,6.49,7.57,6.49,7.57,6.49,7.57,7.57,8.65
C76EDCF3XPvAibaEXe/kJUgsv26Ua0p0JHtUAsAS,1996,0,8.35,8.35,7.31,8.35,8.35,7.31,8.35,9.39
C778775AXPvAibaEXe+ccR/iEG5CIvfUmrO6eLz3,1998,1,8.29,7.25,7.25,7.87,7.66,7.46,8.08,7.66
C782F6FDXPvAibaEXe+6mZaWgr2AGaklTLJyoJlr,2001,0,9.29,9.29,7.22,8.26,8.26,8.26,8.26,8.46
C783507CXPvAibaEXe+jcCvdJZklGRAguo/Viv5E,1998,1,5.2,7.28,7.28,8.32,7.28,7.9,7.69,7.69
C78522F6XPvAibaEXe+PhKfQb0+XJ+23aVlRLh8x,1995,1,5.19,7.27,6.23,7.27,7.27,7.27,6.23,7.27
C7877F78XPvAibaEXe+4L8XYCx23lHegMYX3X4Tn,1998,1,7.57,7.57,7.14,7.57,7.14,8.22,8.22,7.79
C78857DAXPvAibaEXe+UuZ4QW1XoS0CuT9CeY9Z/,1996,1,3.48,2.09,2.79,1.39,2.51,2.09,2.92,2.09
C78C24CDXPvAibaEXe8TrN3vUI8MaJoU4lYh39YH,1996,1,9.28,6.63,7.95,6.63,6.63,3.98,5.3,2.65
C78DD70AXPvAibaEXe/yPsCkMlAHItkNU3UPrfb2,1998,1,9.74,8.66,8.66,8.87,8.87,8.44,8.22,9.09
C7965747XPvAibaEXe9kJj6rlg7lVeS+uRw/UgFC,1998,1,7.05,7.05,9.06,8.26,7.65,7.65,7.86,7.65
C797001DXPvAibaEXe8cyAoRoKB5PX0fU8NwzSMq,2001,1,8.51,7.45,7.45,7.45,8.51,6.39,4.26,7.02
C79D845FXPvAibaEXe/Nok7qdNjJRlWbtI3YyrWF,1996,1,7.42,4.24,4.24,3.18,3.18,4.88,5.09,5.94
C7A4A791XPvAibaEXe/A9ztpERERkGGLSnPmWxXS,2001,1,8.33,8.33,7.29,8.33,8.33,8.33,6.24,8.12
C7A72C9CXPvAibaEXe/F8UIBT+N0T7KDgez+bYgy,1997,1,7.24,3.1,6.2,5.17,5.17,4.13,7.24,1.03
C7AAA098XPvAibaEXe9j81k8MH0oJ1DNkrsN8NfH,1996,1,0.68,1.02,0.88,0.88,1.5,1.56,1.43,1.09
C7AB8185XPvAibaEXe9ZBnO1fewQMaT6a2txupZs,2001,1,7.4,7.4,8.46,8.46,8.46,7.4,8.46,7.62
C7B14AF1XPvAibaEXe8kQad4U9taeTrRCipKTLbI,1998,1,6.8,5.67,6.8,5.44,7.25,6.8,5.44,7.48
C7B1ABD7XPvAibaEXe+EtEAwqwiR9xDa2+9LqFPs,1998,1,8.98,10.0,5.61,7.19,7.19,7.41,8.08,8.31
C7B5F97DXPvAibaEXe+Y0lGmaTa/AOdSX+qsP9tW,1998,1,7.61,6.52,8.7,7.61,6.52,8.7,7.61,9.78
C7BA6541XPvAibaEXe+Y5CB/5gt3MOG0zA01mBOp,1995,1,7.45,7.45,8.51,8.51,6.38,8.51,8.51,8.51
C7C6C8DEXPvAibaEXe+dErJK2QKC6dboQe4Tqbjx,2001,1,1.39,6.97,5.58,2.79,6.97,1.39,2.79,3.07
C7C8F4D5XPvAibaEXe9KDsVv3cRkMTCSnfZ1jDKT,1995,0,7.54,7.54,8.62,8.62,7.54,8.62,7.54,8.62
C7C98961XPvAibaEXe/UTqPTjBxFVtKmLCQure30,1998,1,6.49,6.49,7.58,7.58,7.58,7.58,8.66,5.41
C7CF6883XPvAibaEXe8Uni3vOWXwqN6IsZXUsO4/,1998,1,9.58,9.58,8.51,8.72,8.94,8.72,9.15,8.72
C7CFA88CXPvAibaEXe+GGliW+AfAjJH1fIxpbq5M,2001,1,7.35,7.35,7.35,8.4,8.4,7.35,8.4,8.19
C7D00475XPvAibaEXe/eCkq6I30ZSh3CJkQcI7hx,1997,1,8.34,9.38,8.34,8.34,8.34,9.38,9.38,9.38
C7EA221DXPvAibaEXe9agUz/x4Y2Hh8LZfq2QF6t,1998,1,7.16,7.16,6.14,8.19,8.19,7.37,7.57,8.39
C7EAC2B2XPvAibaEXe9MpQ5WhbYsPnoPZzOye9FA,2000,1,6.62,5.52,6.62,7.72,6.62,7.72,8.82,7.72
C7EED2CFXPvAibaEXe8Bbq6QxrVnpU8pfzh2IeQX,1998,1,7.5,8.58,8.58,8.36,8.36,7.93,8.58,7.72
C7EF9C82XPvAibaEXe99j2P15eeB00WXloSqxIij,1995,1,7.15,5.96,5.96,8.34,5.96,5.96,7.15,7.15
C7F4F074XPvAibaEXe8WRY0onvLwvgwlsQmoxDtI,1998,1,8.73,9.83,8.73,8.73,8.73,8.52,8.95,8.73
C7F53D34XPvAibaEXe9urngX21O5XQ0Q58KKpN+g,2001,0,8.58,8.58,8.58,9.65,9.65,8.58,8.58,9.01
C7F59C39XPvAibaEXe9qZviAmCDqB5XQ5R9SQc2H,1998,1,8.62,8.62,8.62,8.62,7.54,8.4,7.75,8.4
C7F7B6FEXPvAibaEXe85Y9zb3iTT6hbwTw3EeyHZ,1998,1,6.48,8.64,8.64,6.48,8.64,7.99,8.2,7.34
C7FB8BCEXPvAibaEXe9iBRrLJjO8dTdpnBoM+zoi,1995,0,7.34,7.34,7.34,7.34,8.39,7.34,8.39,8.39
C7FD4A7CXPvAibaEXe+k2gCw0RZzlUaEg26oRWYg,1997,1,7.65,5.46,8.74,7.65,7.65,8.74,8.74,8.74
C7FE493BXPvAibaEXe+qEnAeqeItZRMXSEIcKe3Z,1998,1,8.52,8.52,8.52,8.3,8.3,8.94,8.52,7.66
C7FEF0A4XPvAibaEXe+JOtnwEvC97jdaQ9RuwdsB,2001,1,7.41,6.35,7.41,7.41,8.47,6.35,7.41,7.41
C7FF4780XPvAibaEXe8jzQvYm0cG3ZvwppfH92xZ,1998,1,7.37,8.42,7.37,7.37,8.42,8.42,8.21,7.37
C8011D62XPvAibaEXe8EW55eQakbv6hTxYPlzuI9,1998,1,7.29,7.29,8.33,8.12,7.7,8.33,7.91,8.33
C805294BXPvAibaEXe8cJKtXZaLmvXmkH+PgfnFb,1998,1,5.51,5.51,7.71,6.61,7.71,8.82,7.71,8.82
C8062C0DXPvAibaEXe+Gf10rrPWIyr4sLBxKXudI,2001,0,8.51,7.44,6.38,7.44,7.44,8.51,7.44,7.87
C80D14A1XPvAibaEXe8srAaK3cpz/yN0KUQ7Jk8U,1998,1,8.3,8.3,8.3,7.27,8.3,8.72,8.1,8.3
C81194F2XPvAibaEXe/lq24VwKc+LCvZJVyTRNOx,2001,1,7.16,6.14,7.16,8.18,8.18,8.18,8.18,8.18
C8191330XPvAibaEXe8z1D60SqYPkIhJzrh5n/fu,1998,1,9.29,9.29,8.26,8.46,8.67,8.46,8.87,8.46
C82011D3XPvAibaEXe+QctIYCWb8THxIwqHOlfQd,1998,1,8.27,7.24,7.24,7.24,7.24,7.45,7.86,7.86
C8210BA9XPvAibaEXe/hGQxqUqhtAQo/MVN7o0mw,1998,1,7.27,6.06,7.27,4.85,1.21,3.88,5.57,4.85
C823CE1EXPvAibaEXe+HzQxlRR1WqgSUS8Sq0yXO,2000,1,9.69,9.69,8.61,8.61,8.61,8.61,8.61,8.61
C82E06AEXPvAibaEXe8PuXjFLA9nLD01Bv27kcFx,1998,1,5.46,7.64,8.73,8.73,7.64,7.86,8.08,8.51
C8330956XPvAibaEXe+zviMYuJzmlcqFLkfFlM9i,1998,1,8.8,8.8,7.7,7.26,8.8,8.8,7.7,7.92
C834A999XPvAibaEXe+y9Z7iOH0a5HbYx4zuBPtT,1998,1,7.11,8.13,8.13,7.11,8.13,7.72,7.72,7.72
C8392613XPvAibaEXe/kKctW1IjPXk71zR2RNce6,1998,1,8.87,8.87,8.87,8.87,8.87,8.42,7.98,7.98
C83A25DCXPvAibaEXe9X5bpEKoa0mpWrB2A9Cxkr,1995,1,5.72,4.57,5.72,5.72,8.01,6.86,8.01,5.72
C83B29C5XPvAibaEXe/8XquPxT92g9tiro9zIume,1998,1,8.76,7.66,8.76,8.54,8.54,8.76,8.54,8.54
C83F9C5FXPvAibaEXe/7kKaS8/f9RbtZXklFhzZ+,1999,1,8.01,8.01,8.01,8.01,9.15,8.01,5.72,6.86
C85CAC55XPvAibaEXe8eWl5Nr7OWQnSDhPbn24Ji,1998,1,8.27,1.65,6.62,6.62,4.96,8.27,6.62,8.27
C85FB68EXPvAibaEXe8qBtIUs9INC/7IxCWzbm9A,1998,0,7.42,7.42,7.42,6.36,7.42,7.42,7.42,8.48
C860A483XPvAibaEXe/lBuSevkVg4PGgwvh6zjo3,1998,1,8.74,8.74,8.74,8.52,8.52,9.18,8.74,7.87
C8682BC1XPvAibaEXe/twT+sf632fbl6k0Q4eVe8,2001,0,8.64,5.4,6.48,6.48,7.56,7.56,7.56,7.35
C86B3BB1XPvAibaEXe80CrbkBDr5tX4iHnQLK20k,2000,1,8.44,6.33,7.38,8.44,7.38,7.38,8.44,8.44
C86E80EAXPvAibaEXe8JRliMuqssCD34i2qCrEtf,1998,1,6.48,7.56,7.56,7.56,8.64,7.56,8.64,8.64
C86FB538XPvAibaEXe9eE5TKqV8tMYZy9sxFUJBC,1998,1,8.41,9.46,8.41,6.31,8.41,7.99,8.2,8.41
C874CFE6XPvAibaEXe8wj1bWOnrKYRZ7QU3p/E1s,2001,1,7.7,5.5,5.5,6.6,7.7,6.6,6.6,6.82
C877DBD6XPvAibaEXe9EJ6fShaedauqg3W5daw6D,1998,1,8.39,7.34,8.39,8.18,8.18,8.39,8.18,8.18
C893DAA7XPvAibaEXe/rp0ev/rDe0284uT9fThgA,1996,1,9.98,6.65,8.87,7.76,8.87,7.76,8.87,6.65
C898CAA9XPvAibaEXe+SXBrvSceI6XhvuXmcixA8,2001,1,8.39,8.39,7.34,8.39,8.39,8.39,9.43,9.22
C89C7FF0XPvAibaEXe+xRE5267JUoNbnrUW0OLcQ,1996,1,8.36,8.36,7.31,8.36,9.4,9.4,8.36,9.4
C8BC59F2XPvAibaEXe9ZTltLMa5Dt3JxQIQ3dhIL,1998,1,8.8,8.8,7.7,7.7,7.7,7.92,8.14,5.72
C8C31BA1XPvAibaEXe/MCL0qpDhx01OdVJufXzvF,1995,1,8.33,5.95,7.14,8.33,7.14,7.14,4.76,5.95
C8C4E0F7XPvAibaEXe+0Dwp+QXLoYhMctx8Zb86s,1998,1,3.29,3.29,4.08,3.29,3.82,3.68,3.95,4.21
C8C56A1BXPvAibaEXe+1qnC7LACO/ZvUWruiez8N,2000,1,7.48,6.41,6.41,7.48,6.41,8.55,8.55,8.12
C8C86771XPvAibaEXe+Y0lGmaTa/AGT+Gva5fk/x,1997,1,5.83,7.0,7.0,7.0,7.0,5.83,7.0,7.0
C8CA95F4XPvAibaEXe8KQ+dBN9lrefdvgmUVw1Sn,1998,1,5.98,7.18,7.18,5.98,4.78,5.5,6.22,6.7
C8CD3079XPvAibaEXe9HrsmkhnYVNdk3pwqYN79e,1999,1,8.63,9.7,8.63,8.63,8.63,7.55,9.7,8.63
C8D5F11CXPvAibaEXe/zT99h3DDtvVTLXtJ48EIp,2000,0,6.48,7.56,6.48,7.56,7.56,7.56,7.56,7.56
C8DDB470XPvAibaEXe8g5zf2LUpe/APNRRMpAdvu,1998,1,8.19,6.14,7.16,7.16,8.19,7.57,7.16,8.59
C8F788F8XPvAibaEXe9hSzSdeSAT0pT8Qe3Tkx/w,1995,1,5.91,7.09,5.91,8.27,7.09,7.09,7.09,7.09
C8F94A31XPvAibaEXe8z3SRqW8+Nf5xj62ozAvTY,1998,1,7.18,7.18,7.18,8.0,7.8,7.59,6.98,6.57
C902ADA1XPvAibaEXe+ckxeBGrfRpAHY1DWff14k,1998,1,7.56,7.56,7.56,8.43,8.21,8.0,7.35,6.92
C915A546XPvAibaEXe9ZBnO1fewQMbQEy7JAam5+,2001,1,8.55,8.55,8.55,8.55,8.55,8.55,7.48,8.76
C91F9495XPvAibaEXe8z3SRqW8+Nf5naY8RDHXI8,1998,1,8.87,8.87,7.76,7.32,8.87,8.87,7.76,7.99
C9225DC0XPvAibaEXe+sRe0ac318A5QEIfvPPToT,1996,1,6.23,6.23,6.23,7.47,6.23,6.23,6.23,3.74
C9227C35XPvAibaEXe9a1uWtqWQkWBcM76XCIzIu,1998,1,9.67,8.6,8.6,8.81,8.81,8.38,8.17,9.03
C922E427XPvAibaEXe8X/UxhAbbOG1VSHOvQrWYR,1998,1,5.6,3.74,2.8,3.74,2.8,2.99,4.67,4.86
C92C47A6XPvAibaEXe/W1ZBpbjj8QfWobzuFG9C9,2001,1,7.13,7.13,6.11,7.13,7.13,8.15,8.15,8.35
C93428B4XPvAibaEXe+k62RFIc5kZPYX7dXu1Se3,1998,1,7.25,7.25,8.28,8.08,7.66,8.28,7.87,8.28
C9369D3FXPvAibaEXe9O6/F07jTuv5GRZ/kkU0bn,2001,1,6.34,8.46,7.4,8.46,8.46,7.4,7.4,7.61
C9370AC9XPvAibaEXe/eCkq6I30ZSv1tTDLa2dnf,1996,1,4.07,3.53,5.7,6.78,5.97,2.71,6.78,8.14
C93F2976XPvAibaEXe9vxrzlowp+zK+dFdBKpI18,1998,1,8.23,8.23,8.23,7.2,8.23,8.64,8.03,8.23
C95446EAXPvAibaEXe8zi/ZLIzSiuPtVoeSp3gT7,2001,1,3.4,3.4,6.81,7.94,7.94,7.94,6.81,8.17
C957530FXPvAibaEXe+9W+M5mn1figUq++nVIxn/,1998,1,8.42,8.42,6.32,8.21,8.0,6.95,7.37,8.21
C9583BA1XPvAibaEXe9Zp44TyFcBSBfmzs4baS9I,2001,1,8.53,8.53,7.47,7.47,5.33,6.4,7.47,7.68
C95AB6ADXPvAibaEXe/8rx8cZm8QsY53NwHueDys,2000,1,8.53,8.53,8.53,8.53,8.53,8.53,8.53,8.53
C95D9477XPvAibaEXe9xLAZM12QrYH1rNc4GBf/o,1998,1,6.93,5.77,6.93,5.54,7.39,6.93,5.54,7.62
C97335B7XPvAibaEXe/O4Y61Y5ktaObyT0Jca0RL,1998,1,8.91,8.91,8.91,7.8,7.8,8.02,8.02,7.8
C974A3F5XPvAibaEXe+4OTPvnL5gPw992xn6q9Y4,2000,0,6.64,3.32,3.32,6.64,5.53,6.64,7.75,7.75
C9791462XPvAibaEXe/GgxgRg2iezua0xC2iIGCA,2001,1,8.39,8.39,7.34,7.34,8.39,8.39,7.34,8.18
C98089F5XPvAibaEXe/btl79MArZLGI79GtRPJ29,1996,1,7.5,8.58,7.5,7.5,8.58,8.58,7.5,8.58
C9854965XPvAibaEXe9nkv6/o6b5EYwNDfF/Bzcs,1998,1,9.51,8.45,8.45,8.66,8.66,8.24,8.03,8.87
C98584ACXPvAibaEXe8x8S8Fn/vYptJQN12+0LUI,1996,1,7.73,6.63,7.73,8.84,5.52,6.63,7.73,7.73
C985F9FDXPvAibaEXe/9ejSWf1UySSyONMZBMrwJ,1998,1,8.2,7.17,7.17,7.79,7.58,7.38,7.99,7.58
C988F8D6XPvAibaEXe8AEUw13Ud6Ki6zuOGdFDh7,1996,1,8.73,7.64,7.64,6.54,6.54,6.54,6.54,6.54
C999DC41XPvAibaEXe8CZDRB45S33GBLxrowyIYa,2000,1,7.4,7.4,6.34,7.4,7.4,7.4,8.45,8.45
C9B550BEXPvAibaEXe8Is0U1Tzjs+2RdAPnZZrOv,1998,1,8.86,8.86,8.86,8.64,8.64,9.3,8.86,7.97
C9B9CF54XPvAibaEXe8a4mdANazFZEOfhv1TIlec,1997,1,1.04,1.14,0.52,1.56,1.35,1.45,2.08,2.7
C9BEB6A8XPvAibaEXe8KuJNEATWS84w0Y44DwljL,1999,1,6.33,7.38,6.33,6.33,7.38,7.38,7.38,8.44
C9C32ADBXPvAibaEXe8REVTdmhazkbYX+nuAfK+/,2001,1,6.51,7.59,6.51,6.51,7.59,7.59,6.51,7.37
C9C925F1XPvAibaEXe8P2qR1W0njZRbbNYW6PsHu,1998,1,7.74,6.64,7.74,7.74,6.64,7.52,7.3,6.19
C9CD6314XPvAibaEXe8LX4hhYKrFZr9FZE839SqA,1997,1,7.99,4.57,6.85,6.85,7.99,6.85,7.99,5.71
C9D228D3XPvAibaEXe9CtFSNMbfIz5anWOr7fOCK,1995,1,5.55,5.55,6.65,7.76,7.76,7.76,6.65,8.87
C9DBD2D5XPvAibaEXe/fkUzkqu7qq0+iYuZR+r7e,1998,1,7.53,8.61,7.53,7.96,6.03,8.18,7.96,7.96
C9DEAB62XPvAibaEXe++R9hzjt1s791SwavU0HcC,1997,1,6.83,5.86,3.9,5.86,5.66,5.86,6.05,5.66
C9EE45E6XPvAibaEXe+whDYzxQ4teeMTK21LC+Yc,1998,1,8.7,8.7,7.61,7.18,8.7,8.7,7.61,7.83
C9F33142XPvAibaEXe8vzv/aZ4Qa6YEShPbKJeh0,1998,1,8.35,7.3,8.35,7.3,8.35,8.35,7.72,7.09
C9F9EA2FXPvAibaEXe8d5+4VMyfVsLsiQpML1DUM,2001,1,8.34,7.3,8.34,8.34,8.34,8.34,8.34,8.34
C9FC6C3FXPvAibaEXe8zBeLfIMmoBNu79kGcYn5S,1996,1,5.67,6.81,6.81,6.81,6.81,6.81,7.94,7.94
C9FD3DEDXPvAibaEXe/fkUzkqu7qq4LEs/42DqVI,1998,1,8.73,8.73,7.64,7.2,8.73,8.73,7.64,7.86
C9FE41E7XPvAibaEXe/yn0DHlpTGLZ1ndEyiMKqa,1998,1,8.67,6.5,6.5,7.15,6.5,7.8,8.45,5.63
CA074ED7XPvAibaEXe8LHfATqQ4bHtb4bLVbgsxS,1996,1,7.33,7.33,8.37,7.33,8.37,7.33,8.37,8.37
CA2ACA08XPvAibaEXe86krjHGvaiWw+19X3b0YzT,1996,1,5.93,7.12,8.31,8.31,8.31,7.12,8.31,4.75
CA2DF3AEXPvAibaEXe/3J7XmZuxojPpcxc7FlA0C,1998,1,7.41,7.41,6.99,7.41,6.99,8.05,8.05,7.62
CA308DB5XPvAibaEXe8R2Rbk2WiF3AZb0IJiKLPj,1998,1,6.94,6.94,8.1,8.1,4.63,6.94,7.41,7.17
CA318CD4XPvAibaEXe/gedqgAoZha3dF9AP6/9A2,1998,1,7.67,8.76,8.76,8.54,8.54,8.11,8.76,7.89
CA3452FAXPvAibaEXe8yPFclSS+31gUz3gmpxnuL,1998,1,6.64,5.53,5.53,6.41,5.97,6.64,5.97,6.19
CA375264XPvAibaEXe++R9hzjt1s7+Ez3p2VVMpq,1997,1,4.96,2.48,4.96,4.79,4.63,3.8,4.63,5.12
CA3AC79CXPvAibaEXe9sM5Z76Wtjczwu1wZzcR4a,1998,1,9.58,9.58,8.51,8.72,8.94,8.72,9.15,8.72
CA40E650XPvAibaEXe+gzQv7yQRYbvIRxiHCUyct,2000,1,7.31,6.26,6.26,7.31,7.31,8.35,8.35,9.4
CA42E098XPvAibaEXe+JbMLet4/UAfato3KlLS2Y,1998,1,8.46,8.46,8.46,8.46,7.4,8.25,7.61,8.25
CA4507DEXPvAibaEXe9i7Lm5hcsAnzuibwt5a5Id,2000,0,8.65,8.65,7.56,8.65,8.65,8.65,8.65,8.65
CA461E1BXPvAibaEXe9w3p4OJXtSaLWSb+3jvozg,2000,0,7.54,8.62,8.62,8.62,8.62,9.7,8.62,8.62
CA4BA72CXPvAibaEXe+ai34rvuG7eKKTfxrCI2Qf,1996,1,7.24,7.24,7.24,8.28,8.28,8.28,8.28,9.31
CA5A0709XPvAibaEXe8nuCevWXzMuzw6QE/6MyA3,2000,1,9.11,7.97,5.69,7.97,7.97,7.97,9.11,3.42
CA600B3BXPvAibaEXe9nmiLDZbwKBvUgd7yPy5Uh,1998,1,9.58,9.58,8.51,8.72,8.94,8.72,9.15,8.72
CA639FF3XPvAibaEXe/p8168d80TYSOX8ZCF52eW,1998,1,5.48,5.48,5.48,5.7,5.7,6.35,6.57,4.6
CA64881CXPvAibaEXe91kmICrkek2nCnuij6IyOE,1998,1,6.62,7.73,7.73,7.73,6.62,8.83,6.62,7.73
CA668C5DXPvAibaEXe+3zE134gecv65auNSJ4tNX,1997,1,9.39,7.31,8.35,8.35,7.31,8.35,8.35,8.35
CA6C7872XPvAibaEXe/baq/wvVlH/rxDMQPyZz1D,1999,1,6.36,7.42,6.36,7.42,7.42,8.48,8.48,7.42
CA709E76XPvAibaEXe9LgoVobBD2datZjdVa1H2B,2000,1,8.3,7.26,7.26,7.26,7.26,9.33,9.33,8.71
CA7C2A17XPvAibaEXe+DniE7HQhZzoXGg4JQQ2Mm,1998,1,9.83,8.74,8.74,8.95,8.95,8.52,8.3,9.17
CA80DC97XPvAibaEXe/aPLdUCtOgChE7/iu2Frmu,1996,0,7.87,5.62,7.87,9.0,6.75,7.87,7.87,7.87
CA826B07XPvAibaEXe+72vl6t/d8GfWZgU0yCPaN,1999,1,7.53,7.53,6.46,7.53,5.38,7.53,7.53,7.53
CA877136XPvAibaEXe8ydgsBCmjqA45MdXmTWxGh,1994,1,7.15,5.96,7.15,5.96,5.96,5.96,7.15,8.34
CA890F13XPvAibaEXe/xn91tBWVNDS2adhJg0xaN,2000,1,6.41,6.41,6.41,7.48,7.48,8.55,7.48,8.55
CA8E34EEXPvAibaEXe9Y6XKwco8jybdDUnwQlE94,1999,1,6.13,7.36,7.36,6.13,4.9,7.36,7.36,6.13
CA90782BXPvAibaEXe8qBtIUs9INC+5foK/FHD/Y,1997,1,8.24,8.24,8.24,8.24,5.89,8.24,2.35,4.71
CA938FE8XPvAibaEXe8SWoXWekDacJ52cO1Ieg4d,2001,1,7.41,9.52,8.46,8.46,7.41,8.46,9.52,8.68
CAA6510AXPvAibaEXe9PMC4shTguo41STgZq+iNv,2000,1,6.99,5.83,8.16,5.83,5.83,2.33,8.16,5.83
CAB0F896XPvAibaEXe/z5aJhM6NCTrKuYe1+rusu,1998,1,8.53,8.53,8.53,8.31,8.31,8.95,8.53,7.67
CAB6D6ADXPvAibaEXe+1j/AqdkpM27NZKKMnxryy,1995,0,6.41,6.41,7.47,7.47,7.47,7.47,7.47,8.54
CAB95277XPvAibaEXe/+196LtKtJg2F+lKI2XVft,1998,1,8.29,7.26,8.29,8.09,8.09,8.29,8.09,8.09
CABCB0C7XPvAibaEXe/TGbFRji5Yo06mES3eWE9J,1998,1,9.63,4.81,5.78,5.06,7.7,7.22,6.02,6.74
CAC4286EXPvAibaEXe8a4mdANazFZCAmkjVkkNUv,1997,1,9.19,6.89,6.89,6.89,5.74,6.89,8.04,6.89
CACBD22AXPvAibaEXe/agc6/owW5CA2VUR30Kxql,1998,1,6.39,6.39,8.52,8.52,7.45,7.45,8.52,8.52
